tourney_id,tourney_name,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host,surface_Clay,surface_Grass,surface_Hard,round_code,winner_seed_bucket,loser_seed_bucket
2011-311,Queen's Club,56,1,2011-06-06,25,104745,1.0,1,Rafael Nadal,0,185.0,ESP,25.0,105051,0.0,0,Matthew Ebden,1,188.0,AUS,23.5,6-4 6-4,3,R32,75.0,6.0,2.0,58.0,36.0,29.0,13.0,10.0,1.0,1.0,7.0,2.0,55.0,32.0,26.0,10.0,10.0,1.0,3.0,1.0,12070.0,168.0,341.0,GBR,2011,0,0,0,1,0,3.0,32,33
2011-311,Queen's Club,56,1,2011-06-06,26,103285,0.0,1,Radek Stepanek,1,185.0,CZE,32.5,103344,16.0,1,Ivan Ljubicic,1,193.0,CRO,32.2,0-6 7-5 6-4,3,R32,109.0,3.0,5.0,96.0,66.0,45.0,13.0,14.0,6.0,10.0,15.0,0.0,73.0,50.0,42.0,9.0,14.0,5.0,8.0,57.0,873.0,37.0,1210.0,GBR,2011,0,0,0,1,0,3.0,33,17
2011-311,Queen's Club,56,1,2011-06-06,27,103566,10.0,1,Michael Llodra,0,190.0,FRA,31.0,103898,0.0,1,Julien Benneteau,1,185.0,FRA,29.4,6-4 7-5,3,R32,95.0,7.0,2.0,63.0,33.0,28.0,20.0,11.0,4.0,4.0,8.0,5.0,83.0,63.0,44.0,6.0,11.0,3.0,5.0,25.0,1400.0,74.0,643.0,GBR,2011,0,0,0,1,0,3.0,23,33
2011-311,Queen's Club,56,1,2011-06-06,28,104542,5.0,1,Jo-Wilfried Tsonga,1,188.0,FRA,26.1,103582,0.0,1,Michael Berrer,0,193.0,GER,30.9,6-0 6-1,3,R32,47.0,6.0,3.0,43.0,26.0,21.0,10.0,7.0,2.0,2.0,1.0,4.0,32.0,17.0,6.0,6.0,6.0,2.0,7.0,19.0,1480.0,79.0,635.0,GBR,2011,0,0,0,1,0,3.0,28,33
2011-311,Queen's Club,56,1,2011-06-06,29,104868,0.0,0,James Ward,1,190.0,GBR,24.3,104527,4.0,1,Stan Wawrinka,1,183.0,SUI,26.1,7-6(3) 6-3,3,R32,77.0,8.0,2.0,71.0,42.0,34.0,20.0,11.0,3.0,3.0,6.0,2.0,71.0,44.0,32.0,15.0,10.0,5.0,6.0,216.0,234.0,14.0,1920.0,GBR,2011,1,0,0,1,0,3.0,33,29
2011-311,Queen's Club,56,1,2011-06-06,30,105023,13.0,1,Sam Querrey,1,198.0,USA,23.6,102783,0.0,1,Rainer Schuettler,1,180.0,GER,35.1,7-6(6) 5-7 6-3,3,R32,139.0,15.0,1.0,106.0,65.0,53.0,23.0,17.0,2.0,4.0,7.0,6.0,139.0,97.0,68.0,18.0,16.0,14.0,16.0,26.0,1360.0,101.0,549.0,GBR,2011,0,0,0,1,0,3.0,20,33
2011-311,Queen's Club,56,1,2011-06-06,31,105223,12.0,1,Juan Martin del Potro,1,198.0,ARG,22.6,103857,0.0,1,Igor Kunitsyn,1,180.0,RUS,29.6,6-4 6-4,3,R32,68.0,9.0,2.0,52.0,38.0,33.0,8.0,10.0,2.0,2.0,2.0,1.0,54.0,33.0,23.0,13.0,10.0,1.0,3.0,22.0,1445.0,72.0,666.0,GBR,2011,0,0,0,1,0,3.0,21,33
2011-311,Queen's Club,56,1,2011-06-06,32,105173,0.0,1,Adrian Mannarino,0,180.0,FRA,22.9,104468,6.0,1,Gilles Simon,1,183.0,FRA,26.4,6-7(4) 6-4 3-0 RET,3,R32,127.0,0.0,1.0,89.0,55.0,36.0,12.0,13.0,4.0,9.0,3.0,3.0,96.0,50.0,31.0,16.0,12.0,11.0,18.0,54.0,898.0,16.0,1745.0,GBR,2011,0,0,0,1,0,3.0,33,27
2011-311,Queen's Club,56,1,2011-06-06,33,104269,7.0,1,Fernando Verdasco,0,188.0,ESP,27.5,103917,0.0,1,Nicolas Mahut,1,191.0,FRA,29.3,6-2 6-3,3,R32,63.0,6.0,3.0,56.0,37.0,27.0,11.0,9.0,4.0,5.0,1.0,3.0,52.0,31.0,17.0,8.0,8.0,3.0,7.0,23.0,1425.0,103.0,544.0,GBR,2011,0,0,0,1,0,3.0,26,33
2011-311,Queen's Club,56,1,2011-06-06,34,103900,9.0,1,David Nalbandian,1,180.0,ARG,29.4,104592,0.0,0,Ilija Bozoljac,1,193.0,SRB,25.8,6-4 6-4,3,R32,72.0,6.0,2.0,58.0,37.0,28.0,12.0,10.0,2.0,3.0,6.0,6.0,67.0,32.0,22.0,15.0,10.0,6.0,9.0,24.0,1425.0,200.0,263.0,GBR,2011,0,0,0,1,0,3.0,24,33
2011-311,Queen's Club,56,1,2011-06-06,35,104731,15.0,1,Kevin Anderson,1,203.0,RSA,25.0,105385,0.0,1,Donald Young,0,183.0,USA,21.8,6-2 6-4,3,R32,72.0,9.0,2.0,62.0,44.0,35.0,7.0,9.0,2.0,2.0,4.0,3.0,60.0,41.0,26.0,9.0,9.0,4.0,7.0,39.0,1185.0,124.0,456.0,GBR,2011,0,0,0,1,0,3.0,18,33
2011-311,Queen's Club,56,1,2011-06-06,36,104053,3.0,1,Andy Roddick,1,188.0,USA,28.7,103852,0.0,1,Feliciano Lopez,0,188.0,ESP,29.7,7-6(2) 6-7(5) 6-4,3,R32,133.0,15.0,4.0,98.0,73.0,62.0,13.0,17.0,3.0,4.0,35.0,10.0,114.0,78.0,62.0,13.0,17.0,4.0,6.0,10.0,2200.0,41.0,1065.0,GBR,2011,0,0,0,1,0,3.0,30,33
2011-311,Queen's Club,56,1,2011-06-06,37,105227,8.0,1,Marin Cilic,1,198.0,CRO,22.6,103096,0.0,0,Arnaud Clement,1,173.0,FRA,33.4,6-4 6-4,3,R32,90.0,11.0,3.0,62.0,35.0,27.0,14.0,10.0,3.0,5.0,2.0,2.0,63.0,35.0,25.0,10.0,10.0,4.0,8.0,27.0,1345.0,146.0,394.0,GBR,2011,0,0,0,1,0,3.0,25,33
2011-311,Queen's Club,56,1,2011-06-06,38,105064,11.0,1,Thomaz Bellucci,0,188.0,BRA,23.4,104947,0.0,1,Marsel Ilhan,1,191.0,TUR,23.9,6-2 6-7(3) 7-6(5),3,R32,144.0,9.0,3.0,119.0,80.0,49.0,25.0,16.0,5.0,8.0,10.0,6.0,115.0,67.0,47.0,20.0,16.0,7.0,12.0,30.0,1305.0,112.0,488.0,GBR,2011,0,0,0,1,0,3.0,22,33
2011-311,Queen's Club,56,1,2011-06-06,39,104386,14.0,1,Janko Tipsarevic,1,180.0,SRB,26.9,103188,0.0,1,Michael Russell,1,173.0,USA,33.0,7-6(3) 7-6(5),3,R32,116.0,6.0,3.0,82.0,52.0,43.0,14.0,12.0,2.0,3.0,3.0,3.0,84.0,57.0,44.0,13.0,12.0,4.0,5.0,31.0,1305.0,91.0,573.0,GBR,2011,0,0,0,1,0,3.0,19,33
2011-311,Queen's Club,56,1,2011-06-06,40,104918,2.0,1,Andy Murray,1,191.0,GBR,24.0,103598,0.0,1,Xavier Malisse,1,185.0,BEL,30.8,6-3 5-7 6-3,3,R32,108.0,12.0,1.0,89.0,55.0,38.0,25.0,15.0,5.0,6.0,10.0,2.0,88.0,65.0,45.0,11.0,15.0,4.0,7.0,4.0,6625.0,40.0,1070.0,GBR,2011,1,0,0,1,0,3.0,31,33
2011-311,Queen's Club,56,1,2011-06-06,41,104745,1.0,1,Rafael Nadal,0,185.0,ESP,25.0,103285,0.0,1,Radek Stepanek,1,185.0,CZE,32.5,6-3 5-7 6-1,3,R16,144.0,7.0,4.0,102.0,65.0,40.0,21.0,14.0,13.0,16.0,1.0,2.0,91.0,60.0,38.0,10.0,14.0,9.0,15.0,1.0,12070.0,57.0,873.0,GBR,2011,0,0,0,1,0,4.0,32,33
2011-311,Queen's Club,56,1,2011-06-06,42,104542,5.0,1,Jo-Wilfried Tsonga,1,188.0,FRA,26.1,103566,10.0,1,Michael Llodra,0,190.0,FRA,31.0,4-3 RET,3,R16,23.0,2.0,1.0,23.0,19.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,15.0,11.0,10.0,3.0,3.0,0.0,0.0,19.0,1480.0,25.0,1400.0,GBR,2011,0,0,0,1,0,4.0,28,23
2011-311,Queen's Club,56,1,2011-06-06,43,104868,0.0,0,James Ward,1,190.0,GBR,24.3,105023,13.0,1,Sam Querrey,1,198.0,USA,23.6,3-6 6-3 6-4,3,R16,95.0,13.0,4.0,86.0,53.0,43.0,18.0,14.0,3.0,4.0,4.0,1.0,80.0,60.0,41.0,14.0,14.0,1.0,3.0,216.0,234.0,26.0,1360.0,GBR,2011,1,0,0,1,0,4.0,33,20
2011-311,Queen's Club,56,1,2011-06-06,44,105173,0.0,1,Adrian Mannarino,0,180.0,FRA,22.9,105223,12.0,1,Juan Martin del Potro,1,198.0,ARG,22.6,7-6(3) 7-6(7),3,R16,121.0,5.0,1.0,98.0,68.0,42.0,21.0,12.0,8.0,10.0,16.0,2.0,77.0,52.0,40.0,11.0,12.0,0.0,2.0,54.0,898.0,22.0,1445.0,GBR,2011,0,0,0,1,0,4.0,33,21
2011-311,Queen's Club,56,1,2011-06-06,45,104269,7.0,1,Fernando Verdasco,0,188.0,ESP,27.5,103900,9.0,1,David Nalbandian,1,180.0,ARG,29.4,7-5 6-1,3,R16,74.0,9.0,3.0,59.0,39.0,31.0,14.0,10.0,4.0,4.0,2.0,2.0,58.0,32.0,21.0,13.0,9.0,4.0,7.0,23.0,1425.0,24.0,1425.0,GBR,2011,0,0,0,1,0,4.0,26,24
2011-311,Queen's Club,56,1,2011-06-06,46,104053,3.0,1,Andy Roddick,1,188.0,USA,28.7,104731,15.0,1,Kevin Anderson,1,203.0,RSA,25.0,6-4 6-4,3,R16,79.0,8.0,2.0,62.0,45.0,35.0,9.0,10.0,3.0,3.0,13.0,0.0,54.0,39.0,28.0,9.0,10.0,1.0,3.0,10.0,2200.0,39.0,1185.0,GBR,2011,0,0,0,1,0,4.0,30,18
2011-311,Queen's Club,56,1,2011-06-06,47,105227,8.0,1,Marin Cilic,1,198.0,CRO,22.6,105064,11.0,1,Thomaz Bellucci,0,188.0,BRA,23.4,7-6(3) 0-6 6-3,3,R16,114.0,3.0,5.0,85.0,55.0,42.0,14.0,14.0,5.0,9.0,9.0,0.0,86.0,59.0,43.0,13.0,13.0,1.0,3.0,27.0,1345.0,30.0,1305.0,GBR,2011,0,0,0,1,0,4.0,25,22
2011-311,Queen's Club,56,1,2011-06-06,48,104918,2.0,1,Andy Murray,1,191.0,GBR,24.0,104386,14.0,1,Janko Tipsarevic,1,180.0,SRB,26.9,6-4 7-6(3),3,R16,126.0,11.0,1.0,65.0,45.0,33.0,12.0,11.0,1.0,3.0,3.0,1.0,71.0,44.0,25.0,17.0,11.0,3.0,6.0,4.0,6625.0,31.0,1305.0,GBR,2011,1,0,0,1,0,4.0,31,19
2011-311,Queen's Club,56,1,2011-06-06,49,104542,5.0,1,Jo-Wilfried Tsonga,1,188.0,FRA,26.1,104745,1.0,1,Rafael Nadal,0,185.0,ESP,25.0,6-7(3) 6-4 6-1,3,QF,122.0,25.0,4.0,82.0,51.0,44.0,16.0,14.0,4.0,5.0,6.0,2.0,92.0,66.0,38.0,18.0,15.0,6.0,11.0,19.0,1480.0,1.0,12070.0,GBR,2011,0,0,0,1,0,5.0,28,32
2011-311,Queen's Club,56,1,2011-06-06,50,104868,0.0,0,James Ward,1,190.0,GBR,24.3,105173,0.0,1,Adrian Mannarino,0,180.0,FRA,22.9,6-2 6-7(14) 6-4,3,QF,128.0,7.0,5.0,99.0,65.0,50.0,14.0,15.0,2.0,4.0,2.0,1.0,102.0,70.0,47.0,14.0,15.0,6.0,11.0,216.0,234.0,54.0,898.0,GBR,2011,1,0,0,1,0,5.0,33,33
2011-311,Queen's Club,56,1,2011-06-06,51,104053,3.0,1,Andy Roddick,1,188.0,USA,28.7,104269,7.0,1,Fernando Verdasco,0,188.0,ESP,27.5,6-2 6-2,3,QF,65.0,3.0,2.0,50.0,33.0,24.0,11.0,8.0,0.0,0.0,5.0,3.0,52.0,30.0,18.0,9.0,8.0,7.0,11.0,10.0,2200.0,23.0,1425.0,GBR,2011,0,0,0,1,0,5.0,30,26
2011-311,Queen's Club,56,1,2011-06-06,53,104542,5.0,1,Jo-Wilfried Tsonga,1,188.0,FRA,26.1,104868,0.0,0,James Ward,1,190.0,GBR,24.3,6-3 7-6(7),3,SF,82.0,14.0,6.0,65.0,45.0,41.0,9.0,11.0,2.0,3.0,7.0,0.0,73.0,46.0,34.0,14.0,10.0,4.0,6.0,19.0,1480.0,216.0,234.0,GBR,2011,0,1,0,1,0,6.0,28,33
2011-311,Queen's Club,56,1,2011-06-06,54,104918,2.0,1,Andy Murray,1,191.0,GBR,24.0,104053,3.0,1,Andy Roddick,1,188.0,USA,28.7,6-3 6-1,3,SF,59.0,13.0,0.0,41.0,22.0,18.0,14.0,8.0,0.0,0.0,3.0,1.0,46.0,38.0,20.0,4.0,8.0,2.0,6.0,4.0,6625.0,10.0,2200.0,GBR,2011,1,0,0,1,0,6.0,31,30
2011-311,Queen's Club,56,1,2011-06-06,55,104918,2.0,1,Andy Murray,1,191.0,GBR,24.0,104542,5.0,1,Jo-Wilfried Tsonga,1,188.0,FRA,26.1,3-6 7-6(2) 6-4,3,F,146.0,11.0,3.0,85.0,54.0,45.0,17.0,15.0,2.0,3.0,10.0,1.0,113.0,69.0,52.0,22.0,16.0,9.0,10.0,4.0,6625.0,19.0,1480.0,GBR,2011,1,0,0,1,0,7.0,31,28
2011-741,Eastbourne,32,1,2011-06-12,1,104542,1.0,1,Jo-Wilfried Tsonga,1,188.0,FRA,26.1,104797,0.0,1,Denis Istomin,1,185.0,UZB,24.7,6-2 7-5,3,R32,91.0,8.0,0.0,61.0,38.0,28.0,13.0,10.0,5.0,6.0,7.0,3.0,75.0,52.0,36.0,6.0,10.0,14.0,18.0,19.0,1585.0,61.0,840.0,GBR,2011,0,0,0,1,0,3.0,32,33
2011-741,Eastbourne,32,1,2011-06-12,2,103285,0.0,1,Radek Stepanek,1,185.0,CZE,32.5,104415,0.0,0,Colin Fleming,1,188.0,GBR,26.8,6-3 6-4,3,R32,85.0,3.0,2.0,63.0,44.0,26.0,12.0,9.0,5.0,7.0,3.0,0.0,65.0,43.0,28.0,6.0,10.0,6.0,11.0,57.0,873.0,722.0,21.0,GBR,2011,0,1,0,1,0,3.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,3,105453,0.0,1,Kei Nishikori,1,178.0,JPN,21.4,104975,0.0,0,Evgeny Kirillov,1,186.07481751824818,RUS,23.9,7-5 6-1,3,R32,59.0,5.0,1.0,58.0,34.0,25.0,18.0,10.0,4.0,4.0,4.0,0.0,50.0,29.0,19.0,11.0,9.0,2.0,5.0,59.0,857.0,378.0,106.0,GBR,2011,0,0,0,1,0,3.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,4,102783,0.0,0,Rainer Schuettler,1,180.0,GER,35.1,104660,5.0,1,Sergiy Stakhovsky,1,193.0,UKR,25.4,6-3 6-2,3,R32,58.0,1.0,0.0,54.0,36.0,29.0,11.0,9.0,1.0,1.0,2.0,0.0,41.0,25.0,18.0,6.0,8.0,3.0,6.0,118.0,469.0,35.0,1225.0,GBR,2011,0,0,0,1,0,3.0,33,28
2011-741,Eastbourne,32,1,2011-06-12,5,104386,3.0,1,Janko Tipsarevic,1,180.0,SRB,26.9,104868,0.0,1,James Ward,1,190.0,GBR,24.3,6-3 4-6 6-2,3,R32,111.0,4.0,1.0,85.0,49.0,36.0,24.0,14.0,5.0,6.0,10.0,6.0,89.0,57.0,39.0,14.0,13.0,7.0,10.0,30.0,1305.0,176.0,324.0,GBR,2011,0,1,0,1,0,3.0,30,33
2011-741,Eastbourne,32,1,2011-06-12,6,105062,0.0,1,Mikhail Kukushkin,1,183.0,KAZ,23.4,104229,0.0,1,Yen Hsun Lu,1,180.0,TPE,27.8,6-3 6-3,3,R32,74.0,0.0,0.0,45.0,26.0,18.0,11.0,9.0,1.0,3.0,2.0,2.0,69.0,49.0,25.0,8.0,9.0,8.0,13.0,60.0,847.0,54.0,920.0,GBR,2011,0,0,0,1,0,3.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,7,105777,0.0,1,Grigor Dimitrov,1,191.0,BUL,20.0,105554,0.0,0,Daniel Evans,1,175.0,GBR,21.0,2-6 7-6(5) 6-4,3,R32,100.0,11.0,6.0,103.0,68.0,53.0,15.0,15.0,6.0,9.0,4.0,6.0,85.0,56.0,44.0,18.0,15.0,2.0,4.0,64.0,781.0,305.0,149.0,GBR,2011,0,1,0,1,0,3.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,8,104731,6.0,1,Kevin Anderson,1,203.0,RSA,25.0,104692,0.0,0,Alexander Slabinsky,1,185.0,GBR,25.2,7-5 6-3,3,R32,75.0,16.0,1.0,50.0,34.0,31.0,13.0,11.0,0.0,0.0,7.0,3.0,65.0,37.0,32.0,10.0,10.0,4.0,6.0,38.0,1185.0,558.0,47.0,GBR,2011,0,1,0,1,0,3.0,27,33
2011-741,Eastbourne,32,1,2011-06-12,9,103857,0.0,1,Igor Kunitsyn,1,180.0,RUS,29.7,104665,7.0,1,Pablo Andujar,1,180.0,ESP,25.3,7-5 6-1,3,R32,78.0,3.0,0.0,56.0,43.0,30.0,9.0,10.0,2.0,3.0,0.0,1.0,60.0,33.0,20.0,11.0,9.0,6.0,10.0,71.0,666.0,49.0,960.0,GBR,2011,0,0,0,1,0,3.0,33,26
2011-741,Eastbourne,32,1,2011-06-12,10,105011,0.0,0,Illya Marchenko,1,185.0,UKR,23.7,104523,0.0,1,Frederico Gil,1,173.0,POR,26.2,6-1 6-3,3,R32,59.0,6.0,1.0,47.0,30.0,21.0,14.0,8.0,3.0,3.0,1.0,0.0,46.0,30.0,15.0,9.0,8.0,2.0,6.0,106.0,497.0,73.0,641.0,GBR,2011,0,0,0,1,0,3.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,11,103898,0.0,1,Julien Benneteau,1,185.0,FRA,29.4,104976,0.0,1,Ryan Sweeting,1,196.0,USA,23.9,6-2 7-6(4),3,R32,81.0,4.0,2.0,60.0,41.0,29.0,12.0,10.0,1.0,2.0,4.0,5.0,68.0,38.0,26.0,13.0,10.0,7.0,10.0,77.0,633.0,67.0,726.0,GBR,2011,0,0,0,1,0,3.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,12,104500,0.0,1,Somdev Devvarman,1,180.0,IND,26.3,104198,4.0,1,Guillermo Garcia Lopez,1,188.0,ESP,28.0,6-3 6-4,3,R32,89.0,7.0,1.0,76.0,43.0,31.0,17.0,10.0,9.0,10.0,3.0,2.0,54.0,29.0,20.0,11.0,9.0,0.0,3.0,68.0,724.0,32.0,1250.0,GBR,2011,0,0,0,1,0,3.0,33,29
2011-741,Eastbourne,32,1,2011-06-12,13,105385,0.0,0,Donald Young,0,183.0,USA,21.8,105638,0.0,0,Daniel Cox,1,170.0,GBR,20.7,6-1 7-5,3,R32,71.0,6.0,3.0,64.0,48.0,36.0,9.0,10.0,3.0,3.0,3.0,8.0,65.0,40.0,26.0,11.0,9.0,5.0,8.0,123.0,460.0,272.0,176.0,GBR,2011,0,1,0,1,0,3.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,14,104312,0.0,1,Andreas Seppi,1,190.0,ITA,27.3,104735,0.0,1,Tobias Kamke,1,180.0,GER,25.0,3-6 6-1 6-4,3,R32,85.0,0.0,1.0,72.0,50.0,37.0,15.0,13.0,2.0,3.0,1.0,4.0,69.0,42.0,35.0,10.0,13.0,3.0,6.0,51.0,935.0,87.0,603.0,GBR,2011,0,0,0,1,0,3.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,15,103694,0.0,1,Olivier Rochus,1,168.0,BEL,30.3,103720,0.0,1,Lleyton Hewitt,1,180.0,AUS,30.2,6-2 3-0 RET,3,R32,48.0,2.0,1.0,26.0,16.0,12.0,8.0,5.0,0.0,0.0,3.0,2.0,45.0,24.0,13.0,7.0,6.0,7.0,11.0,89.0,598.0,130.0,440.0,GBR,2011,0,0,0,1,0,3.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,16,104122,0.0,1,Carlos Berlocq,1,183.0,ARG,28.3,105238,2.0,1,Alexandr Dolgopolov,1,180.0,UKR,22.5,7-5 6-2,3,R32,72.0,6.0,1.0,64.0,41.0,29.0,13.0,10.0,2.0,4.0,5.0,2.0,63.0,35.0,23.0,10.0,10.0,5.0,10.0,69.0,717.0,21.0,1450.0,GBR,2011,0,0,0,1,0,3.0,33,31
2011-741,Eastbourne,32,1,2011-06-12,17,103285,0.0,1,Radek Stepanek,1,185.0,CZE,32.5,104542,1.0,1,Jo-Wilfried Tsonga,1,188.0,FRA,26.1,6-2 6-3,3,R16,60.0,3.0,1.0,46.0,35.0,28.0,5.0,8.0,0.0,0.0,4.0,0.0,58.0,37.0,20.0,12.0,9.0,2.0,6.0,57.0,873.0,19.0,1585.0,GBR,2011,0,0,0,1,0,4.0,33,32
2011-741,Eastbourne,32,1,2011-06-12,18,105453,0.0,1,Kei Nishikori,1,178.0,JPN,21.4,102783,0.0,0,Rainer Schuettler,1,180.0,GER,35.1,6-4 4-6 6-2,3,R16,106.0,3.0,2.0,80.0,51.0,35.0,19.0,14.0,0.0,2.0,3.0,3.0,84.0,56.0,35.0,13.0,14.0,5.0,9.0,59.0,857.0,118.0,469.0,GBR,2011,0,0,0,1,0,4.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,19,104386,3.0,1,Janko Tipsarevic,1,180.0,SRB,26.9,105062,0.0,1,Mikhail Kukushkin,1,183.0,KAZ,23.4,6-3 7-6(2),3,R16,107.0,6.0,3.0,62.0,28.0,24.0,25.0,11.0,4.0,4.0,4.0,1.0,78.0,45.0,28.0,20.0,10.0,7.0,8.0,30.0,1305.0,60.0,847.0,GBR,2011,0,0,0,1,0,4.0,30,33
2011-741,Eastbourne,32,1,2011-06-12,20,105777,0.0,1,Grigor Dimitrov,1,191.0,BUL,20.0,104731,6.0,1,Kevin Anderson,1,203.0,RSA,25.0,6-3 6-2,3,R16,61.0,8.0,5.0,49.0,27.0,23.0,14.0,9.0,0.0,0.0,8.0,1.0,50.0,36.0,21.0,8.0,8.0,4.0,7.0,64.0,781.0,38.0,1185.0,GBR,2011,0,0,0,1,0,4.0,33,27
2011-741,Eastbourne,32,1,2011-06-12,21,103857,0.0,1,Igor Kunitsyn,1,180.0,RUS,29.7,105011,0.0,0,Illya Marchenko,1,185.0,UKR,23.7,6-3 1-6 6-2,3,R16,92.0,3.0,2.0,68.0,42.0,29.0,12.0,12.0,6.0,10.0,7.0,4.0,61.0,36.0,26.0,11.0,12.0,0.0,5.0,71.0,666.0,106.0,497.0,GBR,2011,0,0,0,1,0,4.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,22,103898,0.0,1,Julien Benneteau,1,185.0,FRA,29.4,104500,0.0,1,Somdev Devvarman,1,180.0,IND,26.3,7-6(1) 6-7(6) 6-3,3,R16,154.0,3.0,2.0,95.0,70.0,49.0,18.0,16.0,5.0,7.0,7.0,2.0,118.0,71.0,49.0,22.0,17.0,6.0,10.0,77.0,633.0,68.0,724.0,GBR,2011,0,0,0,1,0,4.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,23,104312,0.0,1,Andreas Seppi,1,190.0,ITA,27.3,105385,0.0,0,Donald Young,0,183.0,USA,21.8,7-6(1) 6-3,3,R16,72.0,8.0,1.0,71.0,49.0,38.0,13.0,11.0,3.0,4.0,4.0,2.0,51.0,42.0,31.0,4.0,10.0,0.0,2.0,51.0,935.0,123.0,460.0,GBR,2011,0,0,0,1,0,4.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,24,103694,0.0,1,Olivier Rochus,1,168.0,BEL,30.3,104122,0.0,1,Carlos Berlocq,1,183.0,ARG,28.3,3-6 7-6(5) 7-6(3),3,R16,186.0,1.0,3.0,105.0,77.0,55.0,18.0,16.0,5.0,8.0,27.0,3.0,115.0,76.0,61.0,18.0,17.0,4.0,6.0,89.0,598.0,69.0,717.0,GBR,2011,0,0,0,1,0,4.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,25,105453,0.0,1,Kei Nishikori,1,178.0,JPN,21.4,103285,0.0,1,Radek Stepanek,1,185.0,CZE,32.5,6-2 6-3,3,QF,86.0,2.0,4.0,69.0,41.0,26.0,14.0,9.0,9.0,11.0,0.0,4.0,58.0,35.0,19.0,8.0,8.0,5.0,10.0,59.0,857.0,57.0,873.0,GBR,2011,0,0,0,1,0,5.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,26,104386,3.0,1,Janko Tipsarevic,1,180.0,SRB,26.9,105777,0.0,1,Grigor Dimitrov,1,191.0,BUL,20.0,6-3 7-6(2),3,QF,88.0,3.0,1.0,69.0,44.0,28.0,14.0,10.0,6.0,9.0,4.0,8.0,70.0,41.0,26.0,10.0,11.0,1.0,6.0,30.0,1305.0,64.0,781.0,GBR,2011,0,0,0,1,0,5.0,30,33
2011-741,Eastbourne,32,1,2011-06-12,27,103857,0.0,1,Igor Kunitsyn,1,180.0,RUS,29.7,103898,0.0,1,Julien Benneteau,1,185.0,FRA,29.4,6-3 6-2,3,QF,75.0,4.0,2.0,56.0,34.0,26.0,14.0,9.0,2.0,2.0,2.0,3.0,49.0,25.0,16.0,12.0,8.0,2.0,5.0,71.0,666.0,77.0,633.0,GBR,2011,0,0,0,1,0,5.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,28,104312,0.0,1,Andreas Seppi,1,190.0,ITA,27.3,103694,0.0,1,Olivier Rochus,1,168.0,BEL,30.3,6-2 6-7(5) 6-3,3,QF,116.0,10.0,2.0,91.0,53.0,43.0,23.0,15.0,2.0,2.0,2.0,1.0,86.0,51.0,34.0,19.0,14.0,2.0,5.0,51.0,935.0,89.0,598.0,GBR,2011,0,0,0,1,0,5.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,29,104386,3.0,1,Janko Tipsarevic,1,180.0,SRB,26.9,105453,0.0,1,Kei Nishikori,1,178.0,JPN,21.4,6-2 6-4,3,SF,78.0,3.0,0.0,50.0,31.0,26.0,12.0,9.0,1.0,1.0,4.0,3.0,57.0,39.0,25.0,9.0,9.0,3.0,6.0,30.0,1305.0,59.0,857.0,GBR,2011,0,0,0,1,0,6.0,30,33
2011-741,Eastbourne,32,1,2011-06-12,30,104312,0.0,1,Andreas Seppi,1,190.0,ITA,27.3,103857,0.0,1,Igor Kunitsyn,1,180.0,RUS,29.7,6-4 2-6 6-4,3,SF,126.0,8.0,6.0,96.0,59.0,42.0,15.0,14.0,9.0,13.0,8.0,2.0,98.0,71.0,41.0,15.0,14.0,8.0,12.0,51.0,935.0,71.0,666.0,GBR,2011,0,0,0,1,0,6.0,33,33
2011-741,Eastbourne,32,1,2011-06-12,31,104312,0.0,1,Andreas Seppi,1,190.0,ITA,27.3,104386,3.0,1,Janko Tipsarevic,1,180.0,SRB,26.9,7-6(5) 3-6 5-3 RET,3,F,155.0,4.0,1.0,91.0,58.0,43.0,13.0,14.0,2.0,7.0,6.0,3.0,109.0,71.0,44.0,19.0,15.0,5.0,10.0,51.0,935.0,30.0,1305.0,GBR,2011,0,0,0,1,0,7.0,33,30
